service	category_one	category_two	category_three	assigned	summary
2012 공간정보시스템(SIS) 유지보수	일반공공행정	일반행정	일반행정지원 	446665000	1392710000
2012 서울서베이	일반공공행정	일반행정	일반행정지원 	777906000	4238603000
2012 유동인구 조사	일반공공행정	일반행정	일반행정지원 	620000000	2120000000
6.25전쟁 납북진상규명 및 명예회복 지원	일반공공행정	일반행정	일반행정지원 	90623000	181246000
CCTV 영상중계센터 구축	일반공공행정	일반행정	일반행정지원 	0	2755000000
IT COMPLEX 건립	일반공공행정	일반행정	일반행정지원 	6000000000	160907000000
IT 전문가 의견수렴을 위한 u-Seoul 포럼 운영	일반공공행정	일반행정	일반행정지원 	45100000	457100000
IT-COMPLEX 정보시스템 이전	일반공공행정	일반행정	일반행정지원 	0	3753600000
IT-Complex 건물 통합관리 운영	일반공공행정	일반행정	일반행정지원 	0	12500000000
IT-Complex 제2데이터센터 구축	일반공공행정	일반행정	일반행정지원 	0	6591000000
IT전문교육 운영	일반공공행정	일반행정	일반행정지원 	841248000	6303600000
MS서버 라이선스 구매	일반공공행정	일반행정	일반행정지원 	604000000	604000000
QR코드가 전하는 서울 이야기	일반공공행정	일반행정	일반행정지원 	50000000	950000000
Smart-Work 센터 운영	일반공공행정	일반행정	일반행정지원 	70000000	642807000
TEIN 협력센터 서울시 유치 운영	일반공공행정	일반행정	일반행정지원 	156000000	0
U-Smart 프리존 구축	일반공공행정	일반행정	일반행정지원 	300000000	3080000000
e-러닝 운영	일반공공행정	일반행정	일반행정지원 	473641000	2432389000
e-러닝콘텐츠 개발	일반공공행정	일반행정	일반행정지원 	261300000	1427630000
u- 도시통합운영센터 구축	일반공공행정	일반행정	일반행정지원 	0	2538000000
u-Seoul 전시회 참가 및 홍보	일반공공행정	일반행정	일반행정지원 	0	91000000
u-Seoul 정보보호체계 구축	일반공공행정	일반행정	일반행정지원 	1997000000	12619000000
u-서울 안전서비스 확대	일반공공행정	일반행정	일반행정지원 	185355000	16360712000
u-시범도시 지정 및 지원(은평구)	일반공공행정	일반행정	일반행정지원 	0	780000000
u-지식여행 개발 운영	일반공공행정	일반행정	일반행정지원 	270000000	1469443000
u-헬스케어 시스템 유지보수	일반공공행정	일반행정	일반행정지원 	0	0
가족관계등록사무 지원	일반공공행정	일반행정	일반행정지원 	0	0
가족관계등록사무지원	일반공공행정	일반행정	일반행정지원 	0	0
강원도 드림프로그램 지원	일반공공행정	일반행정	일반행정지원 	128000000	0
개인정보보호체계 고도화	일반공공행정	일반행정	일반행정지원 	356200000	2050200000
계약심사 업무추진	일반공공행정	일반행정	일반행정지원 	24400000	122000000
계약심의위원회 등 운영	일반공공행정	일반행정	일반행정지원 	12100000	60200000
고액체납시세 징수 강화	일반공공행정	일반행정	일반행정지원 	174228000	861724000
고위 관리직 역량평가 운영	일반공공행정	일반행정	일반행정지원 	39000000	171000000
고충민원 처리체계 강화	일반공공행정	일반행정	일반행정지원 	44840000	232200000
공공 무선인터넷(WiFi)인프라 확충	일반공공행정	일반행정	일반행정지원 	1500000000	9814386000
공로연수 프로그램 운영	일반공공행정	일반행정	일반행정지원 	0	1600900000
공무원 단체업무 추진	일반공공행정	일반행정	일반행정지원 	28620000	759920000
공무원 주택전세금 지원	일반공공행정	일반행정	일반행정지원 	3000000000	19000000000
공무원 채용 및 기타 시험 관리	일반공공행정	일반행정	일반행정지원 	2060978000	10557586000
공무원수련원 연수동 증축	일반공공행정	일반행정	일반행정지원 	0	14825000000
공무원직접수행 학술용역	일반공공행정	일반행정	일반행정지원 	70000000	406800000
공유재산 관리 및 운영	일반공공행정	일반행정	일반행정지원 	997000000	5751989000
공유재산문서관리시스템 운영	일반공공행정	일반행정	일반행정지원 	0	7293000
공직자 재산등록 사무처리	일반공공행정	일반행정	일반행정지원 	92630000	457359000
교육과정개발 및 교육훈련계획 수립	일반공공행정	일반행정	일반행정지원 	15200000	86848000
교육생 급식지원	일반공공행정	일반행정	일반행정지원 	186249000	909844000
교육훈련장비 확충	일반공공행정	일반행정	일반행정지원 	124000000	640664000
국ㆍ시유재산 관리위임	일반공공행정	일반행정	일반행정지원 	6275583000	29638583000
국가입법관리시스템 및 법무행정서비스 운영	일반공공행정	일반행정	일반행정지원 	53916000	348041000
국고보조금반환금	일반공공행정	일반행정	일반행정지원 	77700000	77700000
국어책임관 관련 사업	일반공공행정	일반행정	일반행정지원 	15000000	15000000
국제법률자문업무 수행을 위한 조사·연구	일반공공행정	일반행정	일반행정지원 	0	22000000
급여시스템 기능 개선	일반공공행정	일반행정	일반행정지원 	58988000	1342300000
기강감찰 운영	일반공공행정	일반행정	일반행정지원 	53023000	311422000
기관 업무개선활동 및 성과 평가	일반공공행정	일반행정	일반행정지원 	1600000000	6912051000
기관운영경비	일반공공행정	일반행정	일반행정지원 	5916800000	10350000000
기록관 운영	일반공공행정	일반행정	일반행정지원 	1928787000	9685848000
기본경비	일반공공행정	일반행정	일반행정지원 	0	0
기본경비	일반공공행정	일반행정	일반행정지원 	0	0
기본경비	일반공공행정	일반행정	일반행정지원 	0	0
기본경비	일반공공행정	일반행정	일반행정지원 	0	0
기본경비	일반공공행정	일반행정	일반행정지원 	0	0
기본경비	일반공공행정	일반행정	일반행정지원 	0	0
기본경비	일반공공행정	일반행정	일반행정지원 	54361000	271575000
기본경비	일반공공행정	일반행정	일반행정지원 	357704000	1881935000
기본경비	일반공공행정	일반행정	일반행정지원 	165095000	853326000
기본경비	일반공공행정	일반행정	일반행정지원 	51806000	254400000
기본경비	일반공공행정	일반행정	일반행정지원 	55612000	278060000
기본경비	일반공공행정	일반행정	일반행정지원 	49319000	246645000
기본경비	일반공공행정	일반행정	일반행정지원 	70488000	353246000
기본경비	일반공공행정	일반행정	일반행정지원 	58474000	292936000
기본경비	일반공공행정	일반행정	일반행정지원 	401252000	1985666000
기본경비	일반공공행정	일반행정	일반행정지원 	52060000	259494000
기본경비	일반공공행정	일반행정	일반행정지원 	0	0
기본경비	일반공공행정	일반행정	일반행정지원 	0	0
기본경비	일반공공행정	일반행정	일반행정지원 	0	0
기본경비	일반공공행정	일반행정	일반행정지원 	0	0
기본경비	일반공공행정	일반행정	일반행정지원 	0	0
기본경비	일반공공행정	일반행정	일반행정지원 	0	0
기본경비	일반공공행정	일반행정	일반행정지원 	0	0
기본경비	일반공공행정	일반행정	일반행정지원 	0	0
기본경비	일반공공행정	일반행정	일반행정지원 	0	0
기본경비	일반공공행정	일반행정	일반행정지원 	300717000	1994067000
기본경비	일반공공행정	일반행정	일반행정지원 	400272000	1662816000
기본경비	일반공공행정	일반행정	일반행정지원 	68514000	345810000
기본경비	일반공공행정	일반행정	일반행정지원 	53880000	269400000
기본경비	일반공공행정	일반행정	일반행정지원 	54272000	271360000
기본경비	일반공공행정	일반행정	일반행정지원 	68932000	345792000
기본경비	일반공공행정	일반행정	일반행정지원 	150412000	752060000
기본경비	일반공공행정	일반행정	일반행정지원 	114380000	457520000
기본경비	일반공공행정	일반행정	일반행정지원 	1243250000	6213250000
기본경비	일반공공행정	일반행정	일반행정지원 	949104000	4736242000
기본경비	일반공공행정	일반행정	일반행정지원 	40150000	201256000
기본경비	일반공공행정	일반행정	일반행정지원 	37658000	148608000
기본경비	일반공공행정	일반행정	일반행정지원 	1282332000	6424655000
기본경비	일반공공행정	일반행정	일반행정지원 	842311000	4416305000
기본경비	일반공공행정	일반행정	일반행정지원 	56054000	224216000
기본경비	일반공공행정	일반행정	일반행정지원 	388204000	2298800000
기본경비	일반공공행정	일반행정	일반행정지원 	48796000	243980000
기본경비	일반공공행정	일반행정	일반행정지원 	171527000	880635000
기본경비	일반공공행정	일반행정	일반행정지원 	350897000	1799856000
기본경비	일반공공행정	일반행정	일반행정지원 	38998000	194990000
기본경비	일반공공행정	일반행정	일반행정지원 	43536000	217412000
기본경비	일반공공행정	일반행정	일반행정지원 	2163192000	8564096000
기본경비	일반공공행정	일반행정	일반행정지원 	303073000	1546845000
기본경비	일반공공행정	일반행정	일반행정지원 	33202000	168840000
기본경비	일반공공행정	일반행정	일반행정지원 	619103000	3211859000
기본경비	일반공공행정	일반행정	일반행정지원 	68324000	341620000
기본경비	일반공공행정	일반행정	일반행정지원 	49502000	247510000
기본경비	일반공공행정	일반행정	일반행정지원 	246408000	1645790000
기본경비	일반공공행정	일반행정	일반행정지원 	42974000	214870000
기본경비	일반공공행정	일반행정	일반행정지원 	1709676000	7955730000
기본경비	일반공공행정	일반행정	일반행정지원 	186717000	943368000
기본경비	일반공공행정	일반행정	일반행정지원 	458893000	2323625000
기본경비	일반공공행정	일반행정	일반행정지원 	20258659000	111696133000
기본경비	일반공공행정	일반행정	일반행정지원 	1052521000	5280780000
기본경비	일반공공행정	일반행정	일반행정지원 	1049966000	5418715000
기본경비	일반공공행정	일반행정	일반행정지원 	727560000	3693436000
기본경비	일반공공행정	일반행정	일반행정지원 	22093673000	106276474000
기본경비	일반공공행정	일반행정	일반행정지원 	459734000	2366826000
기본경비	일반공공행정	일반행정	일반행정지원 	108012000	542554000
기본경비	일반공공행정	일반행정	일반행정지원 	44938000	224690000
기본경비	일반공공행정	일반행정	일반행정지원 	153307000	776535000
기본경비	일반공공행정	일반행정	일반행정지원 	232558000	1170822000
기본경비	일반공공행정	일반행정	일반행정지원 	2003473000	9494945000
기본경비	일반공공행정	일반행정	일반행정지원 	1164316000	5824477000
기본경비	일반공공행정	일반행정	일반행정지원 	1119035000	5611360000
기본경비	일반공공행정	일반행정	일반행정지원 	50192000	200768000
기본경비	일반공공행정	일반행정	일반행정지원 	48066000	240330000
기본경비	일반공공행정	일반행정	일반행정지원 	414666000	2305530000
기본경비	일반공공행정	일반행정	일반행정지원 	62774000	474202000
기본경비	일반공공행정	일반행정	일반행정지원 	1829962000	10883730000
기본경비	일반공공행정	일반행정	일반행정지원 	497276000	2521914000
기본경비	일반공공행정	일반행정	일반행정지원 	713541000	3658560000
기본경비	일반공공행정	일반행정	일반행정지원 	1031270000	5403295000
기본경비	일반공공행정	일반행정	일반행정지원 	28514000	114056000
기본경비	일반공공행정	일반행정	일반행정지원 	624710000	2201880000
기본경비	일반공공행정	일반행정	일반행정지원 	53488000	267440000
기본경비	일반공공행정	일반행정	일반행정지원 	86909000	433929000
기본경비	일반공공행정	일반행정	일반행정지원 	38233000	191165000
기본경비	일반공공행정	일반행정	일반행정지원 	58812000	294060000
기본경비	일반공공행정	일반행정	일반행정지원 	58595000	292975000
기본경비	일반공공행정	일반행정	일반행정지원 	168742000	890280000
기본경비	일반공공행정	일반행정	일반행정지원 	381103000	1958355000
기본경비	일반공공행정	일반행정	일반행정지원 	50936000	260840000
기본경비	일반공공행정	일반행정	일반행정지원 	92280000	471400000
기본경비	일반공공행정	일반행정	일반행정지원 	336700000	1691814000
기본경비	일반공공행정	일반행정	일반행정지원 	65860000	329250000
기본경비	일반공공행정	일반행정	일반행정지원 	49378000	274050000
기본경비	일반공공행정	일반행정	일반행정지원 	67770000	337358000
기본경비	일반공공행정	일반행정	일반행정지원 	856780000	4338934000
기본경비	일반공공행정	일반행정	일반행정지원 	206926000	1041630000
기본경비	일반공공행정	일반행정	일반행정지원 	128732000	644026000
기본경비	일반공공행정	일반행정	일반행정지원 	584965000	2960315000
기본경비	일반공공행정	일반행정	일반행정지원 	48872000	244360000
기본경비	일반공공행정	일반행정	일반행정지원 	58284000	287082000
기본경비	일반공공행정	일반행정	일반행정지원 	24574000	98296000
기본경비	일반공공행정	일반행정	일반행정지원 	39492000	197460000
기본경비	일반공공행정	일반행정	일반행정지원 	379093000	1977299000
기본경비	일반공공행정	일반행정	일반행정지원 	130410000	651850000
기본경비	일반공공행정	일반행정	일반행정지원 	47988000	240446000
기본경비	일반공공행정	일반행정	일반행정지원 	61744000	308154000
기본경비	일반공공행정	일반행정	일반행정지원 	800646000	4073340000
기본경비	일반공공행정	일반행정	일반행정지원 	43364000	220468000
기본경비	일반공공행정	일반행정	일반행정지원 	252652000	1262128000
기본경비	일반공공행정	일반행정	일반행정지원 	43074000	217008000
기본경비	일반공공행정	일반행정	일반행정지원 	163724000	818620000
기본경비	일반공공행정	일반행정	일반행정지원 	510630000	2417650000
기본경비	일반공공행정	일반행정	일반행정지원 	0	88296000
기본경비	일반공공행정	일반행정	일반행정지원 	32670000	163350000
기본경비	일반공공행정	일반행정	일반행정지원 	24000000	0
기본경비	일반공공행정	일반행정	일반행정지원 	44486000	220990000
기본경비	일반공공행정	일반행정	일반행정지원 	61190000	307870000
기본경비	일반공공행정	일반행정	일반행정지원 	234704000	1298520000
기본경비	일반공공행정	일반행정	일반행정지원 	46966000	245198000
기본경비	일반공공행정	일반행정	일반행정지원 	36836000	182474000
기본경비	일반공공행정	일반행정	일반행정지원 	178110000	890150000
기본경비	일반공공행정	일반행정	일반행정지원 	74658000	373204000
기본경비	일반공공행정	일반행정	일반행정지원 	86206000	431030000
기본경비	일반공공행정	일반행정	일반행정지원 	73252000	500662000
기본경비	일반공공행정	일반행정	일반행정지원 	20000000	0
기본경비	일반공공행정	일반행정	일반행정지원 	24947000	125782000
기본경비	일반공공행정	일반행정	일반행정지원 	70196000	274712000
기본경비	일반공공행정	일반행정	일반행정지원 	52538000	275590000
기본경비	일반공공행정	일반행정	일반행정지원 	30454000	152826000
기본경비	일반공공행정	일반행정	일반행정지원 	24952000	127290000
기본경비	일반공공행정	일반행정	일반행정지원 	31522000	126088000
기본경비	일반공공행정	일반행정	일반행정지원 	39498000	197490000
기본경비	일반공공행정	일반행정	일반행정지원 	31311000	121555000
기본경비	일반공공행정	일반행정	일반행정지원 	39014000	173832000
기본경비	일반공공행정	일반행정	일반행정지원 	22740000	115268000
기본경비	일반공공행정	일반행정	일반행정지원 	33472000	167361000
기본경비	일반공공행정	일반행정	일반행정지원 	56530000	281445000
기본경비	일반공공행정	일반행정	일반행정지원 	52704000	266050000
기본경비	일반공공행정	일반행정	일반행정지원 	254219000	1366024000
기본경비	일반공공행정	일반행정	일반행정지원 	51260000	256300000
기본경비	일반공공행정	일반행정	일반행정지원 	6122521000	31613812000
기본경비	일반공공행정	일반행정	일반행정지원 	29562000	147810000
기본경비	일반공공행정	일반행정	일반행정지원 	154018000	770090000
기본경비	일반공공행정	일반행정	일반행정지원 	98432000	530950000
기본경비	일반공공행정	일반행정	일반행정지원 	1850540000	9577120000
기본경비	일반공공행정	일반행정	일반행정지원 	72329000	371895000
기본경비	일반공공행정	일반행정	일반행정지원 	35588000	177940000
기본경비	일반공공행정	일반행정	일반행정지원 	37116000	185580000
기본경비	일반공공행정	일반행정	일반행정지원 	29968000	158840000
기본경비	일반공공행정	일반행정	일반행정지원 	24502000	121510000
기본경비	일반공공행정	일반행정	일반행정지원 	35676000	167739000
기본경비	일반공공행정	일반행정	일반행정지원 	57035000	283627000
기본경비	일반공공행정	일반행정	일반행정지원 	44794000	222452000
기본경비	일반공공행정	일반행정	일반행정지원 	42924000	214620000
기본경비	일반공공행정	일반행정	일반행정지원 	30254000	151270000
기본경비	일반공공행정	일반행정	일반행정지원 	71254000	356270000
기본경비	일반공공행정	일반행정	일반행정지원 	97515000	192032000
기본경비	일반공공행정	일반행정	일반행정지원 	25354000	126770000
기본경비	일반공공행정	일반행정	일반행정지원 	27310000	109240000
기본경비(기후변화기금)	일반공공행정	일반행정	일반행정지원 	3000000	3000000
기본경비(대외협력기금 국제협력계정)	일반공공행정	일반행정	일반행정지원 	6000000	0
기본경비(도로사업소 6개소)	일반공공행정	일반행정	일반행정지원 	2103134000	10430449000
기본경비(도시개발)	일반공공행정	일반행정	일반행정지원 	0	0
기본경비(도시개발)	일반공공행정	일반행정	일반행정지원 	15000000	75000000
기본경비(도시철도)	일반공공행정	일반행정	일반행정지원 	719080000	3630826000
기본경비(사회복기지금 노인복지계정)	일반공공행정	일반행정	일반행정지원 	3000000	0
기본경비(사회복지기금 장애인복지계정)	일반공공행정	일반행정	일반행정지원 	11000000	15000000
기본경비(식의약안전감시및대응)	일반공공행정	일반행정	일반행정지원 	33467000	71998000
기본경비(식품진흥기금)	일반공공행정	일반행정	일반행정지원 	10000000	0
기본경비(신용평가수수료등)	일반공공행정	일반행정	일반행정지원 	26000000	0
기본경비(재난관리기금)	일반공공행정	일반행정	일반행정지원 	4000000	0
기본경비(재정비촉진사업계정)	일반공공행정	일반행정	일반행정지원 	38000000	190000000
기본경비(재정투융자기금)	일반공공행정	일반행정	일반행정지원 	1400000	0
기본경비(주특)	일반공공행정	일반행정	일반행정지원 	8736000	44136000
기본경비(중소기업육성기금)	일반공공행정	일반행정	일반행정지원 	1221572000	0
기본경비(집단에너지 특별회계)	일반공공행정	일반행정	일반행정지원 	3400000	17000000
기본경비(체육진흥기금)	일반공공행정	일반행정	일반행정지원 	5610000	0
기본경비(한강수질개선특별회계)	일반공공행정	일반행정	일반행정지원 	90617000	452085000
녹색 정보화 기반조성	일반공공행정	일반행정	일반행정지원 	0	88000000
농수특산물 직거래장터 운영	일반공공행정	일반행정	일반행정지원 	750000000	0
뉴미디어 웹사이트 운영	일반공공행정	일반행정	일반행정지원 	908767000	4825626000
뉴미디어용 콘텐츠 제작 및 활용	일반공공행정	일반행정	일반행정지원 	305000000	1691005000
다기능 사무기기 보급 및 관리	일반공공행정	일반행정	일반행정지원 	2892100000	17470800000
단기국외훈련	일반공공행정	일반행정	일반행정지원 	0	6044329000
대여학자금 부담금	일반공공행정	일반행정	일반행정지원 	6442426000	8084506000
대의회 지원	일반공공행정	일반행정	일반행정지원 	88000000	433020000
데이터센터 청사시설 유지보수	일반공공행정	일반행정	일반행정지원 	2207199000	11936368000
도로명주소 홍보 및 전산시스템 유지관리 등	일반공공행정	일반행정	일반행정지원 	224803000	2582356000
도서실 운영	일반공공행정	일반행정	일반행정지원 	28800000	147503000
도시시설물 안전점검 강화	일반공공행정	일반행정	일반행정지원 	3200000	18100000
마을공동체 만들기 지원	일반공공행정	일반행정	일반행정지원 	722000000	1010000000
메일시스템 인프라 증설	일반공공행정	일반행정	일반행정지원 	61550000	1884550000
명사초청 특강 운영	일반공공행정	일반행정	일반행정지원 	60900000	234484000
모바일 GIS 플랫폼 통합운영	일반공공행정	일반행정	일반행정지원 	275000000	1384000000
모바일 등 다양한 매체 활용 정보제공	일반공공행정	일반행정	일반행정지원 	330000000	1942596000
모바일 민원시스템 구축	일반공공행정	일반행정	일반행정지원 	350524000	1250524000
모바일 안전시스템 구축	일반공공행정	일반행정	일반행정지원 	0	429029000
모범납세자 지원	일반공공행정	일반행정	일반행정지원 	140500000	650000000
무료법률상담실 운영	일반공공행정	일반행정	일반행정지원 	163040000	818080000
문화지구 육성기금 확대 조성	일반공공행정	일반행정	일반행정지원 	0	8000000000
문화콘텐츠 활용 프로모션	일반공공행정	일반행정	일반행정지원 	600000000	3618000000
물품구매 관리 효율화	일반공공행정	일반행정	일반행정지원 	1721040000	6962670000
민간교류 지원 사업	일반공공행정	일반행정	일반행정지원 	0	0
민간단체 육성 지원	일반공공행정	일반행정	일반행정지원 	2658729000	13175624000
민간단체등 지원	일반공공행정	일반행정	일반행정지원 	4400000000	0
민간위탁 운영평가위원회 운영	일반공공행정	일반행정	일반행정지원 	22450000	116200000
민간인 자격시험 관리	일반공공행정	일반행정	일반행정지원 	0	0
민간포털 협력 마케팅	일반공공행정	일반행정	일반행정지원 	380000000	1969778000
민관 전자문서 온라인 유통시스템 구축	일반공공행정	일반행정	일반행정지원 	0	1000000000
민사,행정소송등 수행	일반공공행정	일반행정	일반행정지원 	3981560000	20036200000
민원서비스 MVP선발 제도운영	일반공공행정	일반행정	일반행정지원 	18640000	213716000
민원접점 서비스 품질 점검 및 개선	일반공공행정	일반행정	일반행정지원 	31038000	205155000
민원조정 · 중재제도 운영	일반공공행정	일반행정	일반행정지원 	27900000	134800000
방송 협력 프로모션	일반공공행정	일반행정	일반행정지원 	1016000000	25107000000
방송모니터실 운영	일반공공행정	일반행정	일반행정지원 	92383000	153947000
방송영상 및 사진자료 제공	일반공공행정	일반행정	일반행정지원 	42700000	226460000
백오피스 시스템 보강	일반공공행정	일반행정	일반행정지원 	1322000000	4826000000
보도방송관리시스템 유지보수	일반공공행정	일반행정	일반행정지원 	59385000	285483000
부조급여지급	일반공공행정	일반행정	일반행정지원 	1600000000	7000000000
부조리신고 보상 및 클린신고 표창	일반공공행정	일반행정	일반행정지원 	74400000	372000000
북한이탈주민 정착지원	일반공공행정	일반행정	일반행정지원 	919000000	3542000000
북한이탈주민지역협의회 운영지원	일반공공행정	일반행정	일반행정지원 	0	260000000
사무실 재배치에 따른 시설 개·보수	일반공공행정	일반행정	일반행정지원 	1075365000	5975000000
사물지능통신(M2M)서비스 확충	일반공공행정	일반행정	일반행정지원 	140273000	632972000
사업체조사	일반공공행정	일반행정	일반행정지원 	1873057000	10979385000
사이버토론방 운영	일반공공행정	일반행정	일반행정지원 	0	0
상시 세금납부 체제구축	일반공공행정	일반행정	일반행정지원 	50800000	239000000
상시평가시스템 유지보수	일반공공행정	일반행정	일반행정지원 	0	0
상용소프트웨어 구매 및 보급	일반공공행정	일반행정	일반행정지원 	1311400000	12790400000
생활공감정책 민관협력체계 구축	일반공공행정	일반행정	일반행정지원 	302567000	789417000
서울 e-poll 시스템 운영	일반공공행정	일반행정	일반행정지원 	0	4752000
서울 스마트 시티관 구축	일반공공행정	일반행정	일반행정지원 	0	0
서울 시티갤러리 운영	일반공공행정	일반행정	일반행정지원 	0	9106522000
서울 앱개발 창업지원센터 운영	일반공공행정	일반행정	일반행정지원 	350110000	3985214000
서울 핵안보정상회의 성공개최 지원	일반공공행정	일반행정	일반행정지원 	484602000	1000000000000
서울-지방 연계 글로벌 문화체험 상품개발·운영	일반공공행정	일반행정	일반행정지원 	170000000	0
서울마케팅 글로벌 네트워크 구축	일반공공행정	일반행정	일반행정지원 	314500000	1977100000
서울시 영상정보서비스 운영	일반공공행정	일반행정	일반행정지원 	80069000	1270670000
서울시 자원기반 정책지원시스템 구축	일반공공행정	일반행정	일반행정지원 	0	4000000000
서울시 정보화 우수사례 경진대회	일반공공행정	일반행정	일반행정지원 	0	60000000
서울시 정책자문단 운영	일반공공행정	일반행정	일반행정지원 	0	122271000
서울시 지능형도시정보시스템 확대구축	일반공공행정	일반행정	일반행정지원 	0	0
서울시 홈페이지 혁신 추진	일반공공행정	일반행정	일반행정지원 	1899494000	9769116000
서울시민 권리증진 제도 운영	일반공공행정	일반행정	일반행정지원 	100000000	100000000000
서울시민 쉼터 조성	일반공공행정	일반행정	일반행정지원 	50000000	0
서울시창작공간 국내교류 프로젝트	일반공공행정	일반행정	일반행정지원 	120000000	0
서울시청 방송운영	일반공공행정	일반행정	일반행정지원 	98080000	439160000
서울창의상 운영	일반공공행정	일반행정	일반행정지원 	375000000	1574927000
서울특별시 봉사상 시상	일반공공행정	일반행정	일반행정지원 	35500000	156900000
서울특별시보 발행	일반공공행정	일반행정	일반행정지원 	66923000	355005000
서울형 업무관리시스템 고도화 및 확산	일반공공행정	일반행정	일반행정지원 	654356000	3284856000
선거관리	일반공공행정	일반행정	일반행정지원 	0	2000000000
선거관리	일반공공행정	일반행정	일반행정지원 	0	0
선행실천감동상 선발 격려	일반공공행정	일반행정	일반행정지원 	0	45000000
성과주의예산운영(재정정보)	일반공공행정	일반행정	일반행정지원 	220049000	902049000
성장인사 차원의 국내외 교육훈련	일반공공행정	일반행정	일반행정지원 	5557297000	16021938000
세계 주요도시 비교통계 작성	일반공공행정	일반행정	일반행정지원 	0	1175000000
세계대표축제를 활용한 서울마케팅	일반공공행정	일반행정	일반행정지원 	0	0
세계도시 전자정부 협의체 운영	일반공공행정	일반행정	일반행정지원 	1071000000	4607716000
세무공무원 전문교육 강좌개설운영	일반공공행정	일반행정	일반행정지원 	1400000	145600000
세무공무원 정책토론회	일반공공행정	일반행정	일반행정지원 	14000000	71000000
세무조사 인터넷 신고시스템 운영	일반공공행정	일반행정	일반행정지원 	63403000	191603000
세무종합시스템 Ⅱ 보안 및 모니터링 강화	일반공공행정	일반행정	일반행정지원 	0	38720000
세무종합시스템 운영 및 유지보수	일반공공행정	일반행정	일반행정지원 	1091826000	4210319000
세외수입종합정보시스템 유지보수	일반공공행정	일반행정	일반행정지원 	609685000	3418676000
소셜미디어 및 시민참여 프로그램 운영	일반공공행정	일반행정	일반행정지원 	543923000	2591768000
소청심사 및 규제개혁위원회 운영 등	일반공공행정	일반행정	일반행정지원 	53150000	307050000
소통관리 및 시정정보 제공	일반공공행정	일반행정	일반행정지원 	1216376000	8213506000
수련원 객실 및 연수프로그램 운영	일반공공행정	일반행정	일반행정지원 	396800000	2081616000
수련원 목재 휀스 교체공사	일반공공행정	일반행정	일반행정지원 	0	40000000
수련원 유지 및  관리	일반공공행정	일반행정	일반행정지원 	141400000	497000000
수련원 청소 등 위탁관리용역	일반공공행정	일반행정	일반행정지원 	495286000	2543065000
순천만국제정원박람회 서울정원 조성	일반공공행정	일반행정	일반행정지원 	450000000	500000000
스마트 보안산업 기반환경 구축	일반공공행정	일반행정	일반행정지원 	0	735700000
시·구간 소통·통합 협력체계 강화	일반공공행정	일반행정	일반행정지원 	297039000	1590039000
시군구행정종합정보화	일반공공행정	일반행정	일반행정지원 	650709000	2998281000
시도 행정정보화	일반공공행정	일반행정	일반행정지원 	325682000	3034565000
시민 사이버정보화교육	일반공공행정	일반행정	일반행정지원 	0	915063000
시민 체감형 u-City 시범사업	일반공공행정	일반행정	일반행정지원 	0	0
시민·공무원 아이디어의 발굴 및 실행	일반공공행정	일반행정	일반행정지원 	508651000	1296436000
시민감동 민원서비스 횡단전개	일반공공행정	일반행정	일반행정지원 	21500000	179403000
시민감사옴부즈만 운영	일반공공행정	일반행정	일반행정지원 	57600000	288200000
시민네트워크 활용 소통 강화	일반공공행정	일반행정	일반행정지원 	0	1607781000
시민맞춤형 GIS포털시스템 서비스 고도화	일반공공행정	일반행정	일반행정지원 	321040000	2513000000
시민불편살피미 운영	일반공공행정	일반행정	일반행정지원 	6803000	60634000
시설물(도로명판) 유지관리	일반공공행정	일반행정	일반행정지원 	218000000	351006000
시세 세원발굴 지원	일반공공행정	일반행정	일반행정지원 	0	0
시세 세입 안정적 확보지원	일반공공행정	일반행정	일반행정지원 	186800000	932300000
시세입 징수 및 세원발굴 지원	일반공공행정	일반행정	일반행정지원 	2713425000	14823179000
시정 영상물 제작·관리	일반공공행정	일반행정	일반행정지원 	95900000	1419400000
시정 주요사업 성과관리 강화	일반공공행정	일반행정	일반행정지원 	80679000	451759000
시정개발연구원 출연	일반공공행정	일반행정	일반행정지원 	6796241000	30987200000
시정관련 사진촬영  및 활용	일반공공행정	일반행정	일반행정지원 	29100000	153600000
시정관련뉴스 정보제공 및 보도기능 강화	일반공공행정	일반행정	일반행정지원 	379346000	1803040000
시정보도 간행물 구독 및 대화채널 구축	일반공공행정	일반행정	일반행정지원 	439934000	2176778000
시정시책연구용역	일반공공행정	일반행정	일반행정지원 	1307000000	1875000000
시정여론조사 내실화	일반공공행정	일반행정	일반행정지원 	335200000	2427013000
시정연구논문 공모	일반공공행정	일반행정	일반행정지원 	41900000	209500000
시정운영계획 수립조정	일반공공행정	일반행정	일반행정지원 	464508000	1587798000
시정종합 월간지 '서울사랑' 발간	일반공공행정	일반행정	일반행정지원 	678416000	4853246000
시정철학 공유 특별교육 	일반공공행정	일반행정	일반행정지원 	261000000	1275339000
시청사 경비용역	일반공공행정	일반행정	일반행정지원 	0	0
시청사 및 영조물관리	일반공공행정	일반행정	일반행정지원 	6136934000	43683844000
시청사 시설관리용역	일반공공행정	일반행정	일반행정지원 	1349971000	13966069000
시청사 시설물 개선	일반공공행정	일반행정	일반행정지원 	1002671000	5023427000
신청사 건립	일반공공행정	일반행정	일반행정지원 	59180000000	208898000000
